question,http_status,request_error,explain_enabled,status_status,status_raw,status_ok,status_reason,status_message,chosen_intent,chosen_entity,planner_score,gate_accepted,gate_source,gate_reason,gate_min_score,gate_min_gap,gate_gap,score_for_gate,intent_top2_gap_base,intent_top2_gap_final,intent_top1,intent_top2,scoring_mode,scoring_keys,rows_total,result_key,cache_hit,cache_hit_response,cache_hit_metrics,cache_layer,cache_ttl,cache_key,rag_used,fusion_used,elapsed_ms_server,elapsed_ms_total_est,elapsed_ms_client,narrator_used,narrator_latency_ms,narrator_error,answer_text,expected_intent,expected_entity,match_intent,match_entity,match_both,suite_name,suite_description,payload_id,idx,fail_reasons,case_pass
Qual FII da minha carteira tem o pior max drawdown?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,5.500000000000001,True,base,,0.9,0.2,6.6000000000000005,5.500000000000001,6.6000000000000005,6.6000000000000005,client_fiis_enriched_portfolio,client_fiis_performance_vs_benchmark,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,2,document_number,False,False,,response,,,True,False,187,187.0,267.803,False,,,"**Posições da carteira de FIIs**

  - Data da posição: **19/11/2025**
  - Valor total da carteira: **R$ 21.598,00**

  | Ticker | Quantidade | Preço de fechamento | Valor da posição | Peso na carteira | DY 12m | Setor | Classificação |
  | --- | ---: | ---: | ---: | ---: | ---: | --- | --- |  | PVBI11 | 200 | R$ 78,31 | R$ 15.662,00 | 0,73% | 7,09% | Lajes Corporativas | Tijolo |  | CPTS11 | 800 | R$ 7,42 | R$ 5.936,00 | 0,27% | 12,88% | Títulos e Valores Mobiliários | Papel |",client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,True,True,True,client_fiis_enriched_portfolio,"Suíte de testes para client_fiis_enriched_portfolio — visão consolidada da carteira privada de FIIs do cliente, com pesos, DY, risco e rankings por ativo.",,11,[],True
Qual FII tem o maior peso na minha carteira hoje?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,4.949999999999999,True,base,,0.9,0.2,5.499999999999999,4.949999999999999,5.499999999999999,5.499999999999999,client_fiis_enriched_portfolio,client_fiis_positions,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,2,document_number,False,False,,response,,,True,False,182,182.0,245.471,False,,,"**Posições da carteira de FIIs**

  - Data da posição: **19/11/2025**
  - Valor total da carteira: **R$ 21.598,00**

  | Ticker | Quantidade | Preço de fechamento | Valor da posição | Peso na carteira | DY 12m | Setor | Classificação |
  | --- | ---: | ---: | ---: | ---: | ---: | --- | --- |  | PVBI11 | 200 | R$ 78,31 | R$ 15.662,00 | 0,73% | 7,09% | Lajes Corporativas | Tijolo |  | CPTS11 | 800 | R$ 7,42 | R$ 5.936,00 | 0,27% | 12,88% | Títulos e Valores Mobiliários | Papel |",client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,True,True,True,client_fiis_enriched_portfolio,"Suíte de testes para client_fiis_enriched_portfolio — visão consolidada da carteira privada de FIIs do cliente, com pesos, DY, risco e rankings por ativo.",,12,[],True
Qual é o DY de 12 meses da minha carteira de FIIs?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,9.899999999999999,True,base,,0.9,0.2,9.899999999999999,9.899999999999999,9.899999999999999,9.899999999999999,client_fiis_enriched_portfolio,client_fiis_positions,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,2,document_number,False,False,,response,,,True,False,230,230.0,389.448,False,,,"**Posições da carteira de FIIs**

  - Data da posição: **19/11/2025**
  - Valor total da carteira: **R$ 21.598,00**

  | Ticker | Quantidade | Preço de fechamento | Valor da posição | Peso na carteira | DY 12m | Setor | Classificação |
  | --- | ---: | ---: | ---: | ---: | ---: | --- | --- |  | PVBI11 | 200 | R$ 78,31 | R$ 15.662,00 | 0,73% | 7,09% | Lajes Corporativas | Tijolo |  | CPTS11 | 800 | R$ 7,42 | R$ 5.936,00 | 0,27% | 12,88% | Títulos e Valores Mobiliários | Papel |",client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,True,True,True,client_fiis_enriched_portfolio,"Suíte de testes para client_fiis_enriched_portfolio — visão consolidada da carteira privada de FIIs do cliente, com pesos, DY, risco e rankings por ativo.",,13,[],True
Qual é o DY mensal dos meus FIIs?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,4.949999999999999,True,base,,0.9,0.2,7.699999999999999,4.949999999999999,7.699999999999999,7.699999999999999,client_fiis_enriched_portfolio,client_fiis_dividends_evolution,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,2,document_number,False,False,,response,,,True,False,161,161.0,317.664,False,,,"**Posições da carteira de FIIs**

  - Data da posição: **19/11/2025**
  - Valor total da carteira: **R$ 21.598,00**

  | Ticker | Quantidade | Preço de fechamento | Valor da posição | Peso na carteira | DY 12m | Setor | Classificação |
  | --- | ---: | ---: | ---: | ---: | ---: | --- | --- |  | PVBI11 | 200 | R$ 78,31 | R$ 15.662,00 | 0,73% | 7,09% | Lajes Corporativas | Tijolo |  | CPTS11 | 800 | R$ 7,42 | R$ 5.936,00 | 0,27% | 12,88% | Títulos e Valores Mobiliários | Papel |",client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,True,True,True,client_fiis_enriched_portfolio,"Suíte de testes para client_fiis_enriched_portfolio — visão consolidada da carteira privada de FIIs do cliente, com pesos, DY, risco e rankings por ativo.",,14,[],True
Qual é o peso de cada FII na minha carteira hoje?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,4.949999999999999,True,base,,0.9,0.2,5.499999999999999,4.949999999999999,5.499999999999999,5.499999999999999,client_fiis_enriched_portfolio,client_fiis_positions,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,2,document_number,False,False,,response,,,True,False,172,172.0,363.872,False,,,"**Posições da carteira de FIIs**

  - Data da posição: **19/11/2025**
  - Valor total da carteira: **R$ 21.598,00**

  | Ticker | Quantidade | Preço de fechamento | Valor da posição | Peso na carteira | DY 12m | Setor | Classificação |
  | --- | ---: | ---: | ---: | ---: | ---: | --- | --- |  | PVBI11 | 200 | R$ 78,31 | R$ 15.662,00 | 0,73% | 7,09% | Lajes Corporativas | Tijolo |  | CPTS11 | 800 | R$ 7,42 | R$ 5.936,00 | 0,27% | 12,88% | Títulos e Valores Mobiliários | Papel |",client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,True,True,True,client_fiis_enriched_portfolio,"Suíte de testes para client_fiis_enriched_portfolio — visão consolidada da carteira privada de FIIs do cliente, com pesos, DY, risco e rankings por ativo.",,15,[],True
Qual é o total de dividendos dos meus FIIs acumulado em 12 meses?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,3.3000000000000007,True,base,,0.9,0.2,4.400000000000001,3.3000000000000007,4.400000000000001,4.400000000000001,client_fiis_enriched_portfolio,fiis_dividends,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,2,document_number,False,False,,response,,,True,False,183,183.0,351.257,False,,,"**Posições da carteira de FIIs**

  - Data da posição: **19/11/2025**
  - Valor total da carteira: **R$ 21.598,00**

  | Ticker | Quantidade | Preço de fechamento | Valor da posição | Peso na carteira | DY 12m | Setor | Classificação |
  | --- | ---: | ---: | ---: | ---: | ---: | --- | --- |  | PVBI11 | 200 | R$ 78,31 | R$ 15.662,00 | 0,73% | 7,09% | Lajes Corporativas | Tijolo |  | CPTS11 | 800 | R$ 7,42 | R$ 5.936,00 | 0,27% | 12,88% | Títulos e Valores Mobiliários | Papel |",client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,True,True,True,client_fiis_enriched_portfolio,"Suíte de testes para client_fiis_enriched_portfolio — visão consolidada da carteira privada de FIIs do cliente, com pesos, DY, risco e rankings por ativo.",,16,[],True
Quanto valem meus FIIs hoje no total?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,7.15,True,base,,0.9,0.2,8.8,7.15,8.8,8.8,client_fiis_enriched_portfolio,client_fiis_dividends_evolution,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,2,document_number,False,False,,response,,,True,False,162,162.0,236.349,False,,,"**Posições da carteira de FIIs**

  - Data da posição: **19/11/2025**
  - Valor total da carteira: **R$ 21.598,00**

  | Ticker | Quantidade | Preço de fechamento | Valor da posição | Peso na carteira | DY 12m | Setor | Classificação |
  | --- | ---: | ---: | ---: | ---: | ---: | --- | --- |  | PVBI11 | 200 | R$ 78,31 | R$ 15.662,00 | 0,73% | 7,09% | Lajes Corporativas | Tijolo |  | CPTS11 | 800 | R$ 7,42 | R$ 5.936,00 | 0,27% | 12,88% | Títulos e Valores Mobiliários | Papel |",client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,True,True,True,client_fiis_enriched_portfolio,"Suíte de testes para client_fiis_enriched_portfolio — visão consolidada da carteira privada de FIIs do cliente, com pesos, DY, risco e rankings por ativo.",,17,[],True
Ranking dos meus FIIs por DY de 12 meses.,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,4.9499999999999975,True,base,,0.9,0.2,8.799999999999997,4.9499999999999975,8.799999999999997,8.799999999999997,client_fiis_enriched_portfolio,client_fiis_dividends_evolution,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,2,document_number,False,False,,response,,,True,False,172,172.0,253.719,False,,,"**Posições da carteira de FIIs**

  - Data da posição: **19/11/2025**
  - Valor total da carteira: **R$ 21.598,00**

  | Ticker | Quantidade | Preço de fechamento | Valor da posição | Peso na carteira | DY 12m | Setor | Classificação |
  | --- | ---: | ---: | ---: | ---: | ---: | --- | --- |  | PVBI11 | 200 | R$ 78,31 | R$ 15.662,00 | 0,73% | 7,09% | Lajes Corporativas | Tijolo |  | CPTS11 | 800 | R$ 7,42 | R$ 5.936,00 | 0,27% | 12,88% | Títulos e Valores Mobiliários | Papel |",client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,True,True,True,client_fiis_enriched_portfolio,"Suíte de testes para client_fiis_enriched_portfolio — visão consolidada da carteira privada de FIIs do cliente, com pesos, DY, risco e rankings por ativo.",,18,[],True
Ranking dos meus FIIs por Sharpe.,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,3.8499999999999996,True,base,,0.9,0.2,7.699999999999999,3.8499999999999996,7.699999999999999,7.699999999999999,client_fiis_enriched_portfolio,client_fiis_dividends_evolution,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,2,document_number,False,False,,response,,,True,False,176,176.0,314.424,False,,,"**Posições da carteira de FIIs**

  - Data da posição: **19/11/2025**
  - Valor total da carteira: **R$ 21.598,00**

  | Ticker | Quantidade | Preço de fechamento | Valor da posição | Peso na carteira | DY 12m | Setor | Classificação |
  | --- | ---: | ---: | ---: | ---: | ---: | --- | --- |  | PVBI11 | 200 | R$ 78,31 | R$ 15.662,00 | 0,73% | 7,09% | Lajes Corporativas | Tijolo |  | CPTS11 | 800 | R$ 7,42 | R$ 5.936,00 | 0,27% | 12,88% | Títulos e Valores Mobiliários | Papel |",client_fiis_enriched_portfolio,client_fiis_enriched_portfolio,True,True,True,client_fiis_enriched_portfolio,"Suíte de testes para client_fiis_enriched_portfolio — visão consolidada da carteira privada de FIIs do cliente, com pesos, DY, risco e rankings por ativo.",,19,[],True
Como foi a performance da minha carteira de FIIs versus o IFIX nos últimos 12 meses,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_performance_vs_benchmark,client_fiis_performance_vs_benchmark,1.1000000000000014,True,base,,0.8,0.1,3.3000000000000003,1.1000000000000014,3.3000000000000003,3.3000000000000003,client_fiis_performance_vs_benchmark,client_fiis_performance_vs_benchmark_summary,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,336,performance_vs_benchmark,False,False,,response,,,True,False,197,197.0,316.711,False,,,"**Performance da carteira vs CDI**

  - Última referência: **01/01/2026**
  - Retorno da carteira: **0,00%**
  - Retorno do benchmark: **1,17%**

  | Data | Retorno carteira | Retorno benchmark | Valor da carteira | Valor do benchmark |
  | --- | ---: | ---: | ---: | ---: |  | 01/01/2026 | 0,00% | 1,17% | R$ 155,29 | R$ 185,25 |  | 01/01/2026 | 0,00% | 11,01% | R$ 155,29 | R$ 187,12 |  | 01/01/2026 | 0,00% | 1,64% | R$ 155,29 | R$ 113,65 |  | 01/01/2026 | 0,00% | 1,75% | R$ 155,29 | R$ 136,03 |  | 01/12/2025 | 0,00% | 3,14% | R$ 155,29 | R$ 133,68 |  | 01/12/2025 | 0,00% | 1,29% | R$ 155,29 | R$ 168,57 |  | 01/12/2025 | 0,00% | 2,80% | R$ 155,29 | R$ 111,82 |  | 01/12/2025 | 0,00% | 1,17% | R$ 155,29 | R$ 183,10 |  | 01/11/2025 | 1,92% | 1,86% | R$ 155,29 | R$ 129,61 |  | 01/11/2025 | 1,92% | 6,37% | R$ 155,29 | R$ 166,42 |  | 01/11/2025 | 1,92% | 1,87% | R$ 155,29 | R$ 108,77 |  | 01/11/2025 | 1,92% | 1,17% | R$ 155,29 | R$ 180,98 |",client_fiis_performance_vs_benchmark,client_fiis_performance_vs_benchmark,True,True,True,client_fiis_performance_vs_benchmark,Suíte de testes para client_fiis_performance_vs_benchmark — performance da carteira do cliente versus benchmarks,,20,[],True
Comparar o retorno da minha carteira de FIIs com o IFIL,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_performance_vs_benchmark,client_fiis_performance_vs_benchmark,2.750000000000001,True,base,,0.8,0.1,2.2,2.750000000000001,2.2,2.2,client_fiis_performance_vs_benchmark,client_fiis_enriched_portfolio,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,336,performance_vs_benchmark,False,False,,response,,,True,False,159,159.0,300.077,False,,,"**Performance da carteira vs CDI**

  - Última referência: **01/01/2026**
  - Retorno da carteira: **0,00%**
  - Retorno do benchmark: **1,17%**

  | Data | Retorno carteira | Retorno benchmark | Valor da carteira | Valor do benchmark |
  | --- | ---: | ---: | ---: | ---: |  | 01/01/2026 | 0,00% | 1,17% | R$ 155,29 | R$ 185,25 |  | 01/01/2026 | 0,00% | 11,01% | R$ 155,29 | R$ 187,12 |  | 01/01/2026 | 0,00% | 1,64% | R$ 155,29 | R$ 113,65 |  | 01/01/2026 | 0,00% | 1,75% | R$ 155,29 | R$ 136,03 |  | 01/12/2025 | 0,00% | 3,14% | R$ 155,29 | R$ 133,68 |  | 01/12/2025 | 0,00% | 1,29% | R$ 155,29 | R$ 168,57 |  | 01/12/2025 | 0,00% | 2,80% | R$ 155,29 | R$ 111,82 |  | 01/12/2025 | 0,00% | 1,17% | R$ 155,29 | R$ 183,10 |  | 01/11/2025 | 1,92% | 1,86% | R$ 155,29 | R$ 129,61 |  | 01/11/2025 | 1,92% | 6,37% | R$ 155,29 | R$ 166,42 |  | 01/11/2025 | 1,92% | 1,87% | R$ 155,29 | R$ 108,77 |  | 01/11/2025 | 1,92% | 1,17% | R$ 155,29 | R$ 180,98 |",client_fiis_performance_vs_benchmark,client_fiis_performance_vs_benchmark,True,True,True,client_fiis_performance_vs_benchmark,Suíte de testes para client_fiis_performance_vs_benchmark — performance da carteira do cliente versus benchmarks,,21,[],True
Minha carteira de FIIs está melhor ou pior que o CDI,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_performance_vs_benchmark,client_fiis_performance_vs_benchmark,3.8500000000000005,True,base,,0.8,0.1,2.2,3.8500000000000005,2.2,2.2,client_fiis_performance_vs_benchmark,client_fiis_performance_vs_benchmark_summary,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,336,performance_vs_benchmark,False,False,,response,,,True,False,159,159.0,280.625,False,,,"**Performance da carteira vs CDI**

  - Última referência: **01/01/2026**
  - Retorno da carteira: **0,00%**
  - Retorno do benchmark: **1,17%**

  | Data | Retorno carteira | Retorno benchmark | Valor da carteira | Valor do benchmark |
  | --- | ---: | ---: | ---: | ---: |  | 01/01/2026 | 0,00% | 1,17% | R$ 155,29 | R$ 185,25 |  | 01/01/2026 | 0,00% | 11,01% | R$ 155,29 | R$ 187,12 |  | 01/01/2026 | 0,00% | 1,64% | R$ 155,29 | R$ 113,65 |  | 01/01/2026 | 0,00% | 1,75% | R$ 155,29 | R$ 136,03 |  | 01/12/2025 | 0,00% | 3,14% | R$ 155,29 | R$ 133,68 |  | 01/12/2025 | 0,00% | 1,29% | R$ 155,29 | R$ 168,57 |  | 01/12/2025 | 0,00% | 2,80% | R$ 155,29 | R$ 111,82 |  | 01/12/2025 | 0,00% | 1,17% | R$ 155,29 | R$ 183,10 |  | 01/11/2025 | 1,92% | 1,86% | R$ 155,29 | R$ 129,61 |  | 01/11/2025 | 1,92% | 6,37% | R$ 155,29 | R$ 166,42 |  | 01/11/2025 | 1,92% | 1,87% | R$ 155,29 | R$ 108,77 |  | 01/11/2025 | 1,92% | 1,17% | R$ 155,29 | R$ 180,98 |",client_fiis_performance_vs_benchmark,client_fiis_performance_vs_benchmark,True,True,True,client_fiis_performance_vs_benchmark,Suíte de testes para client_fiis_performance_vs_benchmark — performance da carteira do cliente versus benchmarks,,22,[],True
Performance da minha carteira frente ao IBOV no último mês,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_performance_vs_benchmark,client_fiis_performance_vs_benchmark,3.3,True,base,,0.8,0.1,3.2999999999999994,3.3,3.2999999999999994,3.2999999999999994,client_fiis_performance_vs_benchmark,client_fiis_performance_vs_benchmark_summary,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,336,performance_vs_benchmark,False,False,,response,,,True,False,174,174.0,307.616,False,,,"**Performance da carteira vs CDI**

  - Última referência: **01/01/2026**
  - Retorno da carteira: **0,00%**
  - Retorno do benchmark: **1,17%**

  | Data | Retorno carteira | Retorno benchmark | Valor da carteira | Valor do benchmark |
  | --- | ---: | ---: | ---: | ---: |  | 01/01/2026 | 0,00% | 1,17% | R$ 155,29 | R$ 185,25 |  | 01/01/2026 | 0,00% | 11,01% | R$ 155,29 | R$ 187,12 |  | 01/01/2026 | 0,00% | 1,64% | R$ 155,29 | R$ 113,65 |  | 01/01/2026 | 0,00% | 1,75% | R$ 155,29 | R$ 136,03 |  | 01/12/2025 | 0,00% | 3,14% | R$ 155,29 | R$ 133,68 |  | 01/12/2025 | 0,00% | 1,29% | R$ 155,29 | R$ 168,57 |  | 01/12/2025 | 0,00% | 2,80% | R$ 155,29 | R$ 111,82 |  | 01/12/2025 | 0,00% | 1,17% | R$ 155,29 | R$ 183,10 |  | 01/11/2025 | 1,92% | 1,86% | R$ 155,29 | R$ 129,61 |  | 01/11/2025 | 1,92% | 6,37% | R$ 155,29 | R$ 166,42 |  | 01/11/2025 | 1,92% | 1,87% | R$ 155,29 | R$ 108,77 |  | 01/11/2025 | 1,92% | 1,17% | R$ 155,29 | R$ 180,98 |",client_fiis_performance_vs_benchmark,client_fiis_performance_vs_benchmark,True,True,True,client_fiis_performance_vs_benchmark,Suíte de testes para client_fiis_performance_vs_benchmark — performance da carteira do cliente versus benchmarks,,23,[],True
Qual foi a rentabilidade da minha carteira de FIIs versus o IFIX em 2024,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_performance_vs_benchmark,client_fiis_performance_vs_benchmark,2.750000000000001,True,base,,0.8,0.1,2.2,2.750000000000001,2.2,2.2,client_fiis_performance_vs_benchmark,client_fiis_enriched_portfolio,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,336,performance_vs_benchmark,False,False,,response,,,True,False,187,187.0,300.683,False,,,"**Performance da carteira vs CDI**

  - Última referência: **01/01/2026**
  - Retorno da carteira: **0,00%**
  - Retorno do benchmark: **1,17%**

  | Data | Retorno carteira | Retorno benchmark | Valor da carteira | Valor do benchmark |
  | --- | ---: | ---: | ---: | ---: |  | 01/01/2026 | 0,00% | 1,17% | R$ 155,29 | R$ 185,25 |  | 01/01/2026 | 0,00% | 11,01% | R$ 155,29 | R$ 187,12 |  | 01/01/2026 | 0,00% | 1,64% | R$ 155,29 | R$ 113,65 |  | 01/01/2026 | 0,00% | 1,75% | R$ 155,29 | R$ 136,03 |  | 01/12/2025 | 0,00% | 3,14% | R$ 155,29 | R$ 133,68 |  | 01/12/2025 | 0,00% | 1,29% | R$ 155,29 | R$ 168,57 |  | 01/12/2025 | 0,00% | 2,80% | R$ 155,29 | R$ 111,82 |  | 01/12/2025 | 0,00% | 1,17% | R$ 155,29 | R$ 183,10 |  | 01/11/2025 | 1,92% | 1,86% | R$ 155,29 | R$ 129,61 |  | 01/11/2025 | 1,92% | 6,37% | R$ 155,29 | R$ 166,42 |  | 01/11/2025 | 1,92% | 1,87% | R$ 155,29 | R$ 108,77 |  | 01/11/2025 | 1,92% | 1,17% | R$ 155,29 | R$ 180,98 |",client_fiis_performance_vs_benchmark,client_fiis_performance_vs_benchmark,True,True,True,client_fiis_performance_vs_benchmark,Suíte de testes para client_fiis_performance_vs_benchmark — performance da carteira do cliente versus benchmarks,,24,[],True
Resumo da performance da minha carteira de FIIs versus o IFIX,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_performance_vs_benchmark_summary,client_fiis_performance_vs_benchmark_summary,3.8500000000000014,True,base,,0.8,0.1,3.3000000000000007,3.8500000000000014,3.3000000000000007,3.3000000000000007,client_fiis_performance_vs_benchmark_summary,client_fiis_enriched_portfolio,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,4,client_fiis_performance_vs_benchmark_summary,False,False,,response,,,True,False,182,182.0,293.504,False,,,"**Performance da sua carteira vs benchmarks (última leitura)**

- Última referência: 01/01/2026
- A tabela mostra o retorno acumulado da carteira e do benchmark até a última data disponível, e o excesso (carteira - benchmark).

| Benchmark | Data ref. | Carteira (R$) | Retorno carteira | Benchmark (valor) | Retorno benchmark | Excesso (carteira - benchmark) |
| --- | --- | ---: | ---: | ---: | ---: | ---: |
| CDI
| 01/01/2026
| R$ 155,29
| 0,00%
| R$ 185,25
| 1,17%
| -1,17% |
| IBOV
| 01/01/2026
| R$ 155,29
| 0,00%
| R$ 187,12
| 11,01%
| -11,01% |
| IFIL
| 01/01/2026
| R$ 155,29
| 0,00%
| R$ 113,65
| 1,64%
| -1,64% |
| IFIX
| 01/01/2026
| R$ 155,29
| 0,00%
| R$ 136,03
| 1,75%
| -1,75% |",client_fiis_performance_vs_benchmark_summary,client_fiis_performance_vs_benchmark_summary,True,True,True,client_fiis_performance_vs_benchmark_summary,Suíte de testes para o resumo de performance da carteira de FIIs versus benchmarks (última leitura por benchmark),,25,[],True
Última leitura da carteira vs CDI,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_performance_vs_benchmark_summary,client_fiis_performance_vs_benchmark_summary,8.8,True,base,,0.8,0.1,9.9,8.8,9.9,9.9,client_fiis_performance_vs_benchmark_summary,consolidated_macroeconomic,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,4,client_fiis_performance_vs_benchmark_summary,False,False,,response,,,True,False,205,205.0,322.265,False,,,"**Performance da sua carteira vs benchmarks (última leitura)**

- Última referência: 01/01/2026
- A tabela mostra o retorno acumulado da carteira e do benchmark até a última data disponível, e o excesso (carteira - benchmark).

| Benchmark | Data ref. | Carteira (R$) | Retorno carteira | Benchmark (valor) | Retorno benchmark | Excesso (carteira - benchmark) |
| --- | --- | ---: | ---: | ---: | ---: | ---: |
| CDI
| 01/01/2026
| R$ 155,29
| 0,00%
| R$ 185,25
| 1,17%
| -1,17% |
| IBOV
| 01/01/2026
| R$ 155,29
| 0,00%
| R$ 187,12
| 11,01%
| -11,01% |
| IFIL
| 01/01/2026
| R$ 155,29
| 0,00%
| R$ 113,65
| 1,64%
| -1,64% |
| IFIX
| 01/01/2026
| R$ 155,29
| 0,00%
| R$ 136,03
| 1,75%
| -1,75% |",client_fiis_performance_vs_benchmark_summary,client_fiis_performance_vs_benchmark_summary,True,True,True,client_fiis_performance_vs_benchmark_summary,Suíte de testes para o resumo de performance da carteira de FIIs versus benchmarks (última leitura por benchmark),,26,[],True
Performance acumulada da carteira contra o IBOV (resumo),200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,client_fiis_performance_vs_benchmark_summary,client_fiis_performance_vs_benchmark_summary,3.3,True,base,,0.8,0.1,2.1999999999999997,3.3,2.1999999999999997,2.1999999999999997,client_fiis_performance_vs_benchmark_summary,client_fiis_performance_vs_benchmark,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,4,client_fiis_performance_vs_benchmark_summary,False,False,,response,,,True,False,179,179.0,295.896,False,,,"**Performance da sua carteira vs benchmarks (última leitura)**

- Última referência: 01/01/2026
- A tabela mostra o retorno acumulado da carteira e do benchmark até a última data disponível, e o excesso (carteira - benchmark).

| Benchmark | Data ref. | Carteira (R$) | Retorno carteira | Benchmark (valor) | Retorno benchmark | Excesso (carteira - benchmark) |
| --- | --- | ---: | ---: | ---: | ---: | ---: |
| CDI
| 01/01/2026
| R$ 155,29
| 0,00%
| R$ 185,25
| 1,17%
| -1,17% |
| IBOV
| 01/01/2026
| R$ 155,29
| 0,00%
| R$ 187,12
| 11,01%
| -11,01% |
| IFIL
| 01/01/2026
| R$ 155,29
| 0,00%
| R$ 113,65
| 1,64%
| -1,64% |
| IFIX
| 01/01/2026
| R$ 155,29
| 0,00%
| R$ 136,03
| 1,75%
| -1,75% |",client_fiis_performance_vs_benchmark_summary,client_fiis_performance_vs_benchmark_summary,True,True,True,client_fiis_performance_vs_benchmark_summary,Suíte de testes para o resumo de performance da carteira de FIIs versus benchmarks (última leitura por benchmark),,27,[],True
